date,country,confirmed,deceased,hospitalized,intensive_care,vaccinated_once,vaccinated_fully
2020-10-30,Northern Ireland,37115,710,563,38,0,0
2020-10-31,England,914124,42016,9782,816,0,0
2020-10-31,Wales,54807,1936,794,66,0,0
2020-10-31,Scotland,65747,3036,1154,80,0,0
2020-10-31,Northern Ireland,37602,717,583,41,0,0
2020-11-01,England,927766,42304,9623,804,0,0
2020-11-01,Wales,55754,1964,809,53,0,0
2020-11-01,Scotland,66716,3071,1203,81,0,0
2020-11-01,Northern Ireland,38045,727,598,41,0,0
2020-11-02,England,956238,42593,10397,883,0,0
2020-11-02,Wales,57163,1981,866,57,0,0
2020-11-02,Scotland,68192,3101,1235,93,0,0
2020-11-02,Northern Ireland,38691,732,610,42,0,0
2020-11-03,England,978974,42886,10971,954,0,0
2020-11-03,Wales,58398,2004,900,54,0,0
2020-11-03,Scotland,69584,3136,1264,92,0,0
2020-11-03,Northern Ireland,39317,744,617,44,0,0
2020-11-04,England,1000055,43164,11037,997,0,0
2020-11-04,Wales,59493,2026,914,60,0,0
2020-11-04,Scotland,70886,3155,1257,94,0,0
2020-11-04,Northern Ireland,39894,754,612,42,0,0
2020-11-05,England,1021300,43468,10994,986,0,0
2020-11-05,Wales,60509,2057,946,60,0,0
2020-11-05,Scotland,72184,3196,1252,95,0,0
2020-11-05,Northern Ireland,40437,761,607,42,0,0
2020-11-06,England,1042534,43803,11181,984,0,0
2020-11-06,Wales,61386,2083,945,66,0,0
2020-11-06,Scotland,73320,3223,1237,98,0,0
2020-11-06,Northern Ireland,40904,776,598,39,0,0
2020-11-07,England,1059440,44138,11514,1003,0,0
2020-11-07,Wales,61991,2098,953,61,0,0
2020-11-07,Scotland,74162,3260,1245,105,0,0
2020-11-07,Northern Ireland,41335,783,605,38,0,0
2020-11-08,England,1077720,44482,11680,1017,0,0
2020-11-08,Wales,62689,2126,992,63,0,0
2020-11-08,Scotland,75036,3296,1245,111,0,0
2020-11-08,Northern Ireland,41735,793,632,41,0,0
2020-11-09,England,1106326,44887,12259,1048,0,0
2020-11-09,Wales,63698,2155,1030,74,0,0
2020-11-09,Scotland,76332,3338,1227,105,0,0
2020-11-09,Northern Ireland,42380,803,628,44,0,0
2020-11-10,England,1131201,45207,12033,1010,0,0
2020-11-10,Wales,64662,2183,1044,68,0,0
2020-11-10,Scotland,77621,3374,1239,102,0,0
2020-11-10,Northern Ireland,43080,811,651,39,0,0
2020-11-11,England,1156301,45519,12730,1081,0,0
2020-11-11,Wales,65517,2212,1054,59,0,0
2020-11-11,Scotland,78870,3411,1235,93,0,0
2020-11-11,Northern Ireland,43668,824,650,35,0,0
2020-11-12,England,1178671,45872,12967,1088,0,0
2020-11-12,Wales,66290,2240,1066,59,0,0
2020-11-12,Scotland,80066,3443,1207,98,0,0
2020-11-12,Northern Ireland,44205,834,642,30,0,0
2020-11-13,England,1200729,46231,13328,1158,0,0
2020-11-13,Wales,67149,2270,1060,67,0,0
2020-11-13,Scotland,81121,3481,1228,96,0,0
2020-11-13,Northern Ireland,44671,845,623,34,0,0
2020-11-14,England,1217054,46594,13399,1162,0,0
2020-11-14,Wales,67778,2289,1080,72,0,0
2020-11-14,Scotland,82026,3522,1198,92,0,0
2020-11-14,Northern Ireland,45070,858,625,39,0,0
2020-11-15,England,1231501,46977,13886,1194,0,0
2020-11-15,Wales,68405,2314,1104,63,0,0
2020-11-15,Scotland,82844,3557,1241,100,0,0
2020-11-15,Northern Ireland,45436,871,636,40,0,0
2020-11-16,England,1255691,47337,14313,1198,0,0
2020-11-16,Wales,69398,2337,1127,58,0,0
2020-11-16,Scotland,84122,3590,1227,98,0,0
2020-11-16,Northern Ireland,45981,880,649,37,0,0
2020-11-17,England,1276411,47705,14411,1228,0,0
2020-11-17,Wales,70439,2366,1143,62,0,0
2020-11-17,Scotland,85349,3626,1250,95,0,0
2020-11-17,Northern Ireland,46524,891,638,35,0,0
2020-11-18,England,1294998,48144,14490,1242,0,0
2020-11-18,Wales,71426,2384,1121,63,0,0
2020-11-18,Scotland,86464,3650,1241,88,0,0
2020-11-18,Northern Ireland,46953,901,637,37,0,0
2020-11-19,England,1310828,48545,14479,1241,0,0
2020-11-19,Wales,72346,2410,1140,68,0,0
2020-11-19,Scotland,87449,3676,1212,85,0,0
2020-11-19,Northern Ireland,47292,914,631,32,0,0
2020-11-20,England,1325822,48937,14236,1241,0,0
2020-11-20,Wales,73282,2431,1100,64,0,0
2020-11-20,Scotland,88310,3705,1234,89,0,0
2020-11-20,Northern Ireland,47635,927,617,28,0,0
2020-11-21,England,1336651,49337,14118,1248,0,0
2020-11-21,Wales,73962,2459,1125,68,0,0
2020-11-21,Scotland,89074,3738,1194,100,0,0
2020-11-21,Northern Ireland,47918,935,629,31,0,0
2020-11-22,England,1346885,49747,14354,1259,0,0
2020-11-22,Wales,74679,2486,1105,72,0,0
2020-11-22,Scotland,89783,3774,1170,95,0,0
2020-11-22,Northern Ireland,48171,941,638,28,0,0
2020-11-23,England,1363415,50148,14712,1299,0,0
2020-11-23,Wales,75709,2511,1150,74,0,0
2020-11-23,Scotland,90941,3805,1208,84,0,0
2020-11-23,Northern Ireland,48535,949,614,30,0,0
2020-11-24,England,1377707,50558,14506,1306,0,0
2020-11-24,Wales,76802,2529,1114,70,0,0
2020-11-24,Scotland,91937,3835,1197,84,0,0
2020-11-24,Northern Ireland,48859,956,610,29,0,0
2020-11-25,England,1391905,50987,14240,1300,0,0
2020-11-25,Wales,78138,2546,1128,66,0,0
2020-11-25,Scotland,92869,3867,1156,84,0,0
2020-11-25,Northern Ireland,49250,966,611,30,0,0
2020-11-26,England,1404420,51359,13908,1264,0,0
2020-11-26,Wales,79298,2576,1134,69,0,0
2020-11-26,Scotland,93676,3890,1125,90,0,0
2020-11-26,Northern Ireland,49585,974,598,33,0,0
2020-11-27,England,1416922,51727,13754,1242,0,0
2020-11-27,Wales,80333,2602,1129,65,0,0
2020-11-27,Scotland,94414,3914,1099,80,0,0
2020-11-27,Northern Ireland,49907,985,592,30,0,0
2020-11-28,England,1426288,52114,13208,1204,0,0
2020-11-28,Wales,81177,2634,1106,68,0,0
2020-11-28,Scotland,94986,3955,1074,77,0,0
2020-11-28,Northern Ireland,50230,996,600,29,0,0
2020-11-29,England,1435378,52518,13521,1214,0,0
2020-11-29,Wales,82143,2660,1125,68,0,0
2020-11-29,Scotland,95544,3983,1049,76,0,0
2020-11-29,Northern Ireland,50490,1004,621,29,0,0
2020-11-30,England,1450673,52882,13756,1185,0,0
2020-11-30,Wales,83648,2677,1151,68,0,0
2020-11-30,Scotland,96520,4015,1041,75,0,0
2020-11-30,Northern Ireland,50979,1016,620,29,0,0
2020-12-01,England,1464466,53229,13507,1182,0,0
2020-12-01,Wales,85257,2696,1171,70,0,0
2020-12-01,Scotland,97455,4042,1021,70,0,0
2020-12-01,Northern Ireland,51388,1023,616,29,0,0
2020-12-02,England,1478200,53566,13212,1149,0,0
2020-12-02,Wales,86908,2718,1180,69,0,0
2020-12-02,Scotland,98407,4062,991,68,0,0
2020-12-02,Northern Ireland,51799,1031,597,29,0,0
2020-12-03,England,1491028,53974,12896,1094,0,0
2020-12-03,Wales,88711,2745,1187,71,0,0
2020-12-03,Scotland,99214,4098,982,69,0,0
2020-12-03,Northern Ireland,52287,1037,596,27,0,0
2020-12-04,England,1504125,54387,12987,1113,0,0
2020-12-04,Wales,90412,2772,1175,72,0,0
2020-12-04,Scotland,99864,4127,965,65,0,0
2020-12-04,Northern Ireland,52705,1044,603,24,0,0
2020-12-05,England,1514451,54731,12968,1086,0,0
2020-12-05,Wales,91945,2792,1167,73,0,0
2020-12-05,Scotland,100531,4146,945,64,0,0
2020-12-05,Northern Ireland,53096,1056,611,24,0,0
2020-12-06,England,1525521,55088,13189,1087,0,0
2020-12-06,Wales,93642,2817,1199,76,0,0
2020-12-06,Scotland,101174,4175,951,62,0,0
2020-12-06,Northern Ireland,53451,1067,624,24,0,0
2020-12-07,England,1543244,55448,13616,1109,0,0
2020-12-07,Wales,96153,2837,1208,82,0,0
2020-12-07,Scotland,102129,4204,974,59,0,0
2020-12-07,Northern Ireland,53907,1084,620,21,0,0
2020-12-08,England,1560212,55824,13629,1118,16152,7972
2020-12-08,Wales,98754,2862,1231,77,0,0
2020-12-08,Scotland,103177,4232,983,57,1909,
2020-12-08,Northern Ireland,54386,1091,637,20,0,0
2020-12-09,England,1577984,56200,13467,1094,25729,8117
2020-12-09,Wales,101446,2887,1280,75,0,0
2020-12-09,Scotland,104192,4255,972,50,5720,
2020-12-09,Northern Ireland,54844,1100,615,24,0,0
2020-12-10,England,1596845,56580,13796,1110,37493,8235
2020-12-10,Wales,104110,2920,1328,83,0,0
2020-12-10,Scotland,105096,4279,984,52,10611,
2020-12-10,Northern Ireland,55342,1113,618,22,0,0
2020-12-11,England,1617057,56980,13901,1117,49885,8318
2020-12-11,Wales,106921,2946,1385,82,0,0
2020-12-11,Scotland,105971,4299,999,53,15844,
2020-12-11,Northern Ireland,55869,1122,603,23,0,0
2020-12-12,England,1633329,57357,13927,1087,60354,8343
2020-12-12,Wales,109207,2979,1370,81,0,0
2020-12-12,Scotland,106652,4322,994,52,17960,
2020-12-12,Northern Ireland,56222,1129,621,23,0,0
2020-12-13,England,1651751,57725,14460,1123,66456,8374
2020-12-13,Wales,111941,3001,1425,87,8257,
2020-12-13,Scotland,107371,4348,1015,47,19054,
2020-12-13,Northern Ireland,56626,1134,641,24,3623,
2020-12-14,England,1681794,58139,15053,1127,78522,8527
2020-12-14,Wales,115479,3031,1529,91,8257,
2020-12-14,Scotland,108453,4379,1012,46,24527,
2020-12-14,Northern Ireland,57184,1140,655,24,3623,
2020-12-15,England,1711482,58530,15031,1159,135099,8644
2020-12-15,Wales,118661,3064,1525,98,8257,
2020-12-15,Scotland,109484,4411,996,45,31525,
2020-12-15,Northern Ireland,57697,1146,667,24,3623,
2020-12-16,England,1742143,58884,15465,1163,226591,8798
2020-12-16,Wales,121800,3098,1513,103,8257,
2020-12-16,Scotland,110512,4442,1031,49,38269,
2020-12-16,Northern Ireland,58307,1159,665,25,3623,
2020-12-17,England,1772305,59325,15741,1188,317827,8970
2020-12-17,Wales,124576,3146,1573,102,8257,
2020-12-17,Scotland,111425,4478,1012,50,44869,
2020-12-17,Northern Ireland,58896,1173,647,26,3623,
2020-12-18,England,1804729,59760,15866,1190,391619,9126
2020-12-18,Wales,127113,3194,1585,98,8257,
2020-12-18,Scotland,112346,4501,1032,50,52593,
2020-12-18,Northern Ireland,59431,1183,637,26,3623,
2020-12-19,England,1826924,60175,16183,1239,477120,9143
2020-12-19,Wales,129283,3228,1605,97,8257,
2020-12-19,Scotland,113094,4528,1033,53,55843,
2020-12-19,Northern Ireland,59907,1198,645,23,3623,
2020-12-20,England,1856478,60605,16633,1267,552600,9160
2020-12-20,Wales,131492,3263,1652,93,24056,
2020-12-20,Scotland,113907,4557,1061,58,58182,
2020-12-20,Northern Ireland,60395,1210,661,24,16068,
2020-12-21,England,1899924,61103,17709,1327,614575,9239
2020-12-21,Wales,134235,3300,1683,102,24056,
2020-12-21,Scotland,115211,4582,1078,59,66876,
2020-12-21,Northern Ireland,61094,1227,666,24,16068,
2020-12-22,England,1941665,61595,18063,1339,697287,9300
2020-12-22,Wales,136940,3335,1727,107,24056,
2020-12-22,Scotland,116541,4610,1045,60,77580,
2020-12-22,Northern Ireland,61793,1237,656,23,16068,
2020-12-23,England,1980048,62077,17834,1374,774378,9331
2020-12-23,Wales,139383,3369,1720,102,24056,
2020-12-23,Scotland,117856,4645,1025,56,86792,
2020-12-23,Northern Ireland,62588,1252,646,22,16068,
2020-12-24,England,2009334,62566,18227,1427,800896,9335
2020-12-24,Wales,140856,3414,1712,102,24056,
2020-12-24,Scotland,118874,4681,1008,56,89239,
2020-12-24,Northern Ireland,63202,1267,633,22,16068,
2020-12-25,England,2022260,63106,17701,1437,801167,9338
2020-12-25,Wales,141498,3447,1597,110,24056,
2020-12-25,Scotland,119390,4716,973,47,89249,
2020-12-25,Northern Ireland,63537,1274,650,22,16068,
2020-12-26,England,2059721,63677,18350,1498,802964,9343
2020-12-26,Wales,143391,3490,1716,110,24056,
2020-12-26,Scotland,120440,4750,985,52,89255,
2020-12-26,Northern Ireland,64242,1284,682,22,16068,
2020-12-27,England,2102970,64260,19277,1556,807947,9344
2020-12-27,Wales,145886,3519,1782,119,36551,
2020-12-27,Scotland,122122,4784,993,54,89610,
2020-12-27,Northern Ireland,65335,1298,715,22,31016,
2020-12-28,England,2143814,64852,20426,1641,817027,9353
2020-12-28,Wales,148242,3568,1843,127,36551,
2020-12-28,Scotland,123931,4815,1040,56,91072,
2020-12-28,Northern Ireland,66733,1306,743,23,31016,
2020-12-29,England,2217870,65433,21787,1728,861841,11591
2020-12-29,Wales,151805,3609,1892,122,36551,
2020-12-29,Scotland,127068,4842,1092,65,98016,9
2020-12-29,Northern Ireland,69065,1317,781,24,31016,
2020-12-30,England,2282113,66061,22713,1854,964190,15842
2020-12-30,Wales,154503,3659,1901,119,36551,
2020-12-30,Scotland,130042,4874,1133,69,104941,32
2020-12-30,Northern Ireland,71311,1330,807,24,31016,
2020-12-31,England,2329935,66714,22728,1899,1049022,20574
2020-12-31,Wales,156512,3710,1880,126,36551,
2020-12-31,Scotland,132421,4918,1174,70,108674,42
2020-12-31,Northern Ireland,73046,1340,799,27,31016,
2021-01-01,England,2358814,67359,22534,1940,1072762,21663
2021-01-01,Wales,157726,3768,1838,122,36551,
2021-01-01,Scotland,133582,4953,1189,73,108713,43
2021-01-01,Northern Ireland,74274,1353,832,27,31016,
2021-01-02,England,2414242,68031,23557,2017,1101987,26309
2021-01-02,Wales,159819,3802,1937,136,36551,
2021-01-02,Scotland,135795,4995,1212,78,108724,51
2021-01-02,Northern Ireland,76194,1367,859,25,31016,
2021-01-03,England,2464903,68686,24957,2181,1118275,30055
2021-01-03,Wales,161630,3855,1937,136,50756,
2021-01-03,Scotland,138016,5037,1246,81,108959,51
2021-01-03,Northern Ireland,77833,1379,897,22,40685,
2021-01-04,England,2535821,69444,26626,2310,1146007,39329
2021-01-04,Wales,164289,3892,1966,138,50756,
2021-01-04,Scotland,140399,5074,1282,83,110263,61
2021-01-04,Northern Ireland,79843,1392,905,29,40685,
2021-01-05,England,2595418,70267,26467,2378,1203534,83819
2021-01-05,Wales,166675,3931,1964,140,50756,
2021-01-05,Scotland,143453,5114,1347,93,118275,979
2021-01-05,Northern Ireland,81441,1399,912,34,40685,
2021-01-06,England,2648169,71096,27727,2550,1291001,159761
2021-01-06,Wales,168668,3979,1914,139,50756,
2021-01-06,Scotland,146003,5164,1384,95,127455,2001
2021-01-06,Northern Ireland,82930,1410,925,37,40685,
2021-01-07,England,2696301,71987,28246,2654,1484610,234353
2021-01-07,Wales,170335,4020,1940,143,50756,
2021-01-07,Scotland,148204,5208,1467,100,137724,2334
2021-01-07,Northern Ireland,84117,1431,934,32,40685,
2021-01-08,England,2739794,72879,29346,2814,1721414,291146
2021-01-08,Wales,171933,4065,1936,146,50756,
2021-01-08,Scotland,150030,5250,1530,102,148590,2732
2021-01-08,Northern Ireland,85304,1441,970,36,40685,
2021-01-09,England,2776213,73810,29462,2860,1923512,351315
2021-01-09,Wales,173075,4099,1975,143,50756,
2021-01-09,Scotland,151529,5288,1596,109,154700,2965
2021-01-09,Northern Ireland,86279,1461,1003,33,40685,
2021-01-10,England,2809962,74794,30758,2963,2028586,393955
2021-01-10,Wales,174251,4139,1983,144,92482,79
2021-01-10,Scotland,152954,5347,1598,123,157400,2977
2021-01-10,Northern Ireland,87103,1477,1056,34,78005,13949
2021-01-11,England,2863480,75801,32070,3055,2137004,409516
2021-01-11,Wales,175987,4193,1970,145,92482,97
2021-01-11,Scotland,155046,5395,1664,126,168820,3123
2021-01-11,Northern Ireland,88348,1500,1051,37,78005,15288
2021-01-12,England,2909448,76896,32202,3175,2304731,419758
2021-01-12,Wales,177588,4241,2009,150,92482,108
2021-01-12,Scotland,157037,5446,1717,133,184368,3297
2021-01-12,Northern Ireland,89435,1519,1057,38,78005,17840
2021-01-13,England,2951748,78003,32689,3307,2546212,426047
2021-01-13,Wales,179052,4284,1949,145,92482,121
2021-01-13,Scotland,158753,5497,1794,134,200646,3554
2021-01-13,Northern Ireland,90461,1538,1059,40,78005,19010
2021-01-14,England,2991407,79096,32925,3351,2820604,429754
2021-01-14,Wales,180365,4338,1881,135,92482,129
2021-01-14,Scotland,160382,5556,1840,142,217228,3751
2021-01-14,Northern Ireland,91333,1564,1050,44,78005,19264
2021-01-15,England,3029284,80200,33362,3464,3137587,432040
2021-01-15,Wales,181579,4380,1872,137,92482,129
2021-01-15,Scotland,161920,5614,1881,141,233234,3961
2021-01-15,Northern Ireland,92154,1588,1022,47,78005,19474
2021-01-16,England,3057695,81374,32923,3525,3413013,433322
2021-01-16,Wales,182584,4420,1860,139,92482,129
2021-01-16,Scotland,163098,5690,1893,145,253160,4096
2021-01-16,Northern Ireland,92808,1608,1043,45,78005,20174
2021-01-17,England,3084671,82548,33352,3533,3556560,434111
2021-01-17,Wales,183411,4446,1853,141,160338,201
2021-01-17,Scotland,164299,5733,1918,147,257568,4173
2021-01-17,Northern Ireland,93396,1637,1050,50,125717,21016
2021-01-18,England,3126605,83719,34336,3570,3701550,435090
2021-01-18,Wales,184809,4489,1931,149,160338,265
2021-01-18,Scotland,166043,5797,1959,146,274842,4453
2021-01-18,Northern Ireland,94276,1658,1032,51,125717,21579
2021-01-19,England,3163661,84970,34015,3603,3985910,436426
2021-01-19,Wales,185890,4515,1840,137,160338,370
2021-01-19,Scotland,167597,5867,1989,150,298971,4762
2021-01-19,Northern Ireland,95111,1677,1006,57,125717,21960
2021-01-20,England,3196339,86146,33886,3603,4292264,438078
2021-01-20,Wales,186862,4553,1867,137,160338,396
2021-01-20,Scotland,169179,5933,2003,156,323498,5134
2021-01-20,Northern Ireland,95864,1696,987,57,125717,22326
2021-01-21,England,3225971,87283,33235,3607,4637250,439630
2021-01-21,Wales,187771,4587,1832,134,160338,415
2021-01-21,Scotland,170423,5989,2004,161,346156,5398
2021-01-21,Northern Ireland,96580,1707,992,58,125717,22510
2021-01-22,England,3253712,88410,33412,3727,5088810,440348
2021-01-22,Wales,188543,4626,1823,136,160338,469
2021-01-22,Scotland,171654,6057,2053,161,368505,5913
2021-01-22,Northern Ireland,97166,1720,974,52,125717,22660
2021-01-23,England,3274137,89477,32614,3731,5534448,440990
2021-01-23,Wales,189085,4659,1784,130,160338,516
2021-01-23,Scotland,172594,6110,2026,159,393786,6146
2021-01-23,Northern Ireland,97603,1740,978,46,125717,22687
2021-01-24,England,3290020,90519,32907,3736,5718735,441521
2021-01-24,Wales,189482,4693,1816,130,286177,543
2021-01-24,Scotland,173456,6180,2010,157,401692,6322
2021-01-24,Northern Ireland,98015,1753,1001,54,159642,22713
2021-01-25,England,3317991,91594,32938,3694,5902813,442112
2021-01-25,Wales,190332,4720,1832,137,286177,581
2021-01-25,Scotland,174782,6232,2016,151,422282,6896
2021-01-25,Northern Ireland,98604,1768,974,50,159642,22795
2021-01-26,England,3343201,92562,32337,3634,6122630,442648
2021-01-26,Wales,191064,4757,1809,130,286177,639
2021-01-26,Scotland,175964,6282,2010,149,445710,7550
2021-01-26,Northern Ireland,99210,1780,949,48,159642,22910
2021-01-27,England,3367100,93574,30846,3602,6350827,443292
2021-01-27,Wales,191767,4779,1745,134,286177,674
2021-01-27,Scotland,177082,6343,2016,145,473327,7805
2021-01-27,Northern Ireland,99793,1800,910,56,159642,23927
2021-01-28,England,3389622,94595,30333,3585,6676428,444512
2021-01-28,Wales,192425,4808,1722,134,286177,717
2021-01-28,Scotland,178199,6389,1983,142,499222,8097
2021-01-28,Northern Ireland,100268,1816,875,57,159642,24070
2021-01-29,England,3409984,95540,29359,3506,7138160,446846
2021-01-29,Wales,193025,4850,1686,128,286177,750
2021-01-29,Scotland,179164,6448,1958,144,524604,8671
2021-01-29,Northern Ireland,100774,1839,848,54,159642,24146
2021-01-30,England,3425508,96373,28571,3486,7587671,449222
2021-01-30,Wales,193512,4872,1643,122,286177,786
2021-01-30,Scotland,179945,6492,1952,142,550396,8885
2021-01-30,Northern Ireland,101149,1853,853,56,159642,24323
2021-01-31,England,3439646,97186,28112,3366,7860794,451652
2021-01-31,Wales,193977,4894,1678,122,439368,841
2021-01-31,Scotland,180755,6540,1941,143,557003,8936
2021-01-31,Northern Ireland,101519,1865,858,56,221809,24612
2021-02-01,England,3460410,97996,28539,3414,8116306,453061
2021-02-01,Wales,194589,4923,1638,113,439368,1066
2021-02-01,Scotland,181859,6583,1958,143,587259,9575
2021-02-01,Northern Ireland,102010,1880,828,56,221809,24882
2021-02-02,England,3478605,98759,27397,3324,8405158,454408
2021-02-02,Wales,195186,4956,1638,113,439368,1160
2021-02-02,Scotland,182910,6627,1934,140,623213,10051
2021-02-02,Northern Ireland,102434,1893,800,58,221809,25155
2021-02-03,England,3496553,99543,26374,3328,8759352,456804
2021-02-03,Wales,195765,4983,1598,109,439368,1216
2021-02-03,Scotland,183849,6675,1865,131,665008,10397
2021-02-03,Northern Ireland,102882,1898,770,60,221809,25539
2021-02-04,England,3513269,100195,25334,3275,9140282,459662
2021-02-04,Wales,196266,5005,1544,107,439368,1635
2021-02-04,Scotland,184750,6707,1812,127,712059,11073
2021-02-04,Northern Ireland,103256,1912,726,63,221809,26047
2021-02-05,England,3527731,100873,24402,3217,9530859,461590
2021-02-05,Wales,196767,5028,1507,104,439368,2471
2021-02-05,Scotland,185690,6751,1794,123,759250,11960
2021-02-05,Northern Ireland,103661,1921,683,61,221809,26531
2021-02-06,England,3538682,101485,23042,3099,9993951,462265
2021-02-06,Wales,197126,5055,1470,98,439368,2606
2021-02-06,Scotland,186400,6801,1729,117,810932,12235
2021-02-06,Northern Ireland,103961,1934,676,59,221809,27207
2021-02-07,England,3549139,102055,22991,3047,10213843,462694
2021-02-07,Wales,197410,5073,1424,90,621426,2792
2021-02-07,Scotland,187056,6843,1710,108,835875,12364
2021-02-07,Northern Ireland,104228,1942,678,57,303478,27463
2021-02-08,England,3563509,102669,23020,2980,10443787,463804
2021-02-08,Wales,197902,5090,1413,88,621426,3491
2021-02-08,Scotland,188048,6883,1672,108,890566,13732
2021-02-08,Northern Ireland,104568,1951,642,54,303478,27589
2021-02-09,England,3576205,103211,22067,2911,10741998,466356
2021-02-09,Wales,198366,5108,1392,84,621426,3687
2021-02-09,Scotland,188808,6932,1618,112,946843,14477
2021-02-09,Northern Ireland,104873,1954,615,57,303478,27772
2021-02-10,England,3588477,103756,20926,2872,11068161,470773
2021-02-10,Wales,198814,5128,1366,90,621426,3795
2021-02-10,Scotland,189656,6969,1542,113,1008948,14933
2021-02-10,Northern Ireland,105204,1962,586,57,303478,28137
2021-02-11,England,3600114,104269,19983,2780,11450965,475211
2021-02-11,Wales,199191,5144,1371,94,621426,4010
2021-02-11,Scotland,190503,7004,1499,109,1069536,15447
2021-02-11,Northern Ireland,105482,1974,561,53,303478,28552
2021-02-12,England,3611100,104728,19009,2688,11873505,479400
2021-02-12,Wales,199599,5169,1317,89,621426,4224
2021-02-12,Scotland,191410,7045,1472,115,1126844,16056
2021-02-12,Northern Ireland,105754,1983,529,51,303478,28937
2021-02-13,England,3619124,105160,17694,2592,12304428,481720
2021-02-13,Wales,199880,5188,1302,88,621426,4573
2021-02-13,Scotland,191954,7077,1449,110,1179766,16447
2021-02-13,Northern Ireland,105939,1991,528,52,303478,28976
2021-02-14,England,3626904,105599,17787,2611,12486432,482519
2021-02-14,Wales,200168,5209,1294,85,793346,5402
2021-02-14,Scotland,192637,7109,1443,104,1208555,16677
2021-02-14,Northern Ireland,106182,1996,533,51,397243,29005
2021-02-15,England,3639857,106061,17730,2577,12684888,484233
2021-02-15,Wales,200620,5227,1312,77,793346,7251
2021-02-15,Scotland,193605,7143,1428,102,1236893,19207
2021-02-15,Northern Ireland,106544,2001,527,49,397243,29201
2021-02-16,England,3651127,106458,17093,2484,12990133,487711
2021-02-16,Wales,201062,5239,1246,79,793346,12988
2021-02-16,Scotland,194525,7169,1383,100,1267285,22322
2021-02-16,Northern Ireland,106853,2013,496,45,397243,29476
2021-02-17,England,3661546,106844,16458,2393,13404905,492661
2021-02-17,Wales,201435,5252,1199,77,793346,19342
2021-02-17,Scotland,195353,7197,1317,99,1299687,25733
2021-02-17,Northern Ireland,107175,2018,478,45,397243,30012
2021-02-18,England,3671850,107212,15633,2316,13797658,497824
2021-02-18,Wales,201778,5263,1165,82,793346,25433
2021-02-18,Scotland,196234,7232,1261,95,1328647,30078
2021-02-18,Northern Ireland,107441,2024,466,42,397243,30381
2021-02-19,England,3681096,107528,15018,2251,14113246,502447
2021-02-19,Wales,202087,5281,1171,79,793346,32002
2021-02-19,Scotland,197127,7278,1222,98,1353862,34290
2021-02-19,Northern Ireland,107721,2026,452,41,397243,30753
2021-02-20,England,3688256,107833,14316,2142,14420996,505389
2021-02-20,Wales,202354,5296,1122,76,793346,37773
2021-02-20,Scotland,197792,7306,1154,98,1373038,36110
2021-02-20,Northern Ireland,107941,2031,453,42,397243,30807
2021-02-21,England,3695288,108120,14142,2122,14531484,507849
2021-02-21,Wales,202628,5311,1137,68,868125,42752
2021-02-21,Scotland,198402,7326,1132,99,1386195,37785
2021-02-21,Northern Ireland,108122,2036,449,40,458030,30796
2021-02-22,England,3705565,108362,14137,2072,14676043,513482
2021-02-22,Wales,202964,5324,1149,61,868125,49729
2021-02-22,Scotland,199192,7348,1141,99,1404617,43539
2021-02-22,Northern Ireland,108374,2041,431,41,458030,31077
2021-02-23,England,3714100,108620,13511,1956,14957379,523633
2021-02-23,Wales,203252,5338,1116,61,868125,59279
2021-02-23,Scotland,199885,7364,1076,93,1427060,50349
2021-02-23,Northern Ireland,108620,2043,415,39,458030,31345
2021-02-24,England,3721719,108861,13007,1931,15357169,539061
2021-02-24,Wales,203516,5350,1119,59,868125,69851
2021-02-24,Scotland,200587,7382,1018,93,1454446,56870
2021-02-24,Northern Ireland,108880,2047,393,35,458030,31637
2021-02-25,England,3728654,109083,12449,1866,15794724,556883
2021-02-25,Wales,203741,5364,1057,60,868125,80062
2021-02-25,Scotland,201220,7402,967,89,1481248,63078
2021-02-25,Northern Ireland,109112,2051,379,32,458030,31898
2021-02-26,England,3734538,109280,11781,1808,16243327,573932
2021-02-26,Wales,203943,5377,1023,54,868125,89053
2021-02-26,Scotland,201746,7418,924,80,1506372,69744
2021-02-26,Northern Ireland,109283,2054,352,29,458030,32616
2021-02-27,England,3738792,109477,11090,1747,16620189,589329
2021-02-27,Wales,204082,5389,935,51,868125,96408
2021-02-27,Scotland,202164,7437,898,74,1528758,73924
2021-02-27,Northern Ireland,109421,2056,349,31,458030,32665
2021-02-28,England,3742904,109677,10663,1630,16776867,598714
2021-02-28,Wales,204289,5392,946,45,928213,103819
2021-02-28,Scotland,202595,7446,837,78,1546696,76138
2021-02-28,Northern Ireland,109544,2058,345,30,525400,33197
2021-03-01,England,3749118,109869,10765,1658,16922754,610650
2021-03-01,Wales,204533,5402,971,48,933485,111716
2021-03-01,Scotland,203150,7466,824,71,1569797,81598
2021-03-01,Northern Ireland,109722,2060,337,29,537389,35370
2021-03-02,England,3755069,110026,10121,1556,17094573,638728
2021-03-02,Wales,204770,5415,924,52,942017,124781
2021-03-02,Scotland,203672,7478,784,71,1597389,89759
2021-03-02,Northern Ireland,109931,2062,313,30,545019,37862
2021-03-03,England,3760374,110152,9594,1507,17323152,683047
2021-03-03,Wales,204979,5421,891,42,951540,139445
2021-03-03,Scotland,204168,7489,750,69,1623674,97949
2021-03-03,Northern Ireland,110093,2066,291,29,556721,40139
2021-03-04,England,3765385,110282,9092,1454,17643848,727467
