date,country,confirmed,deceased,hospitalized,intensive_care,vaccinated_once,vaccinated_fully
2020-10-30,Northern Ireland,37115,710,563,38,0,0
2020-10-31,England,913576,42027,9782,816,0,0
2020-10-31,Wales,54807,1936,794,66,0,0
2020-10-31,Scotland,65747,3036,1154,80,0,0
2020-10-31,Northern Ireland,37602,717,583,41,0,0
2020-11-01,England,927187,42315,9623,804,0,0
2020-11-01,Wales,55754,1964,809,53,0,0
2020-11-01,Scotland,66716,3071,1203,81,0,0
2020-11-01,Northern Ireland,38045,727,598,41,0,0
2020-11-02,England,955581,42606,10397,883,0,0
2020-11-02,Wales,57163,1981,866,57,0,0
2020-11-02,Scotland,68192,3101,1235,93,0,0
2020-11-02,Northern Ireland,38691,732,610,42,0,0
2020-11-03,England,978271,42899,10971,954,0,0
2020-11-03,Wales,58398,2004,900,54,0,0
2020-11-03,Scotland,69584,3136,1264,92,0,0
2020-11-03,Northern Ireland,39317,744,617,44,0,0
2020-11-04,England,999324,43177,11037,997,0,0
2020-11-04,Wales,59493,2026,914,60,0,0
2020-11-04,Scotland,70886,3155,1257,94,0,0
2020-11-04,Northern Ireland,39894,754,612,42,0,0
2020-11-05,England,1020529,43481,10994,986,0,0
2020-11-05,Wales,60509,2057,946,60,0,0
2020-11-05,Scotland,72184,3196,1252,95,0,0
2020-11-05,Northern Ireland,40437,761,607,42,0,0
2020-11-06,England,1041709,43815,11181,984,0,0
2020-11-06,Wales,61386,2083,945,66,0,0
2020-11-06,Scotland,73320,3223,1237,98,0,0
2020-11-06,Northern Ireland,40904,776,598,39,0,0
2020-11-07,England,1058597,44151,11514,1003,0,0
2020-11-07,Wales,61991,2098,953,61,0,0
2020-11-07,Scotland,74162,3260,1245,105,0,0
2020-11-07,Northern Ireland,41335,783,605,38,0,0
2020-11-08,England,1076870,44496,11680,1017,0,0
2020-11-08,Wales,62689,2126,992,63,0,0
2020-11-08,Scotland,75036,3296,1245,111,0,0
2020-11-08,Northern Ireland,41735,793,632,41,0,0
2020-11-09,England,1105431,44902,12259,1048,0,0
2020-11-09,Wales,63698,2155,1030,74,0,0
2020-11-09,Scotland,76332,3338,1227,105,0,0
2020-11-09,Northern Ireland,42380,803,628,44,0,0
2020-11-10,England,1130267,45222,12033,1010,0,0
2020-11-10,Wales,64662,2183,1044,68,0,0
2020-11-10,Scotland,77621,3374,1239,102,0,0
2020-11-10,Northern Ireland,43080,811,651,39,0,0
2020-11-11,England,1155332,45535,12730,1081,0,0
2020-11-11,Wales,65517,2212,1054,59,0,0
2020-11-11,Scotland,78870,3411,1235,93,0,0
2020-11-11,Northern Ireland,43668,824,650,35,0,0
2020-11-12,England,1177652,45888,12967,1088,0,0
2020-11-12,Wales,66290,2240,1066,59,0,0
2020-11-12,Scotland,80066,3443,1207,98,0,0
2020-11-12,Northern Ireland,44205,834,642,30,0,0
2020-11-13,England,1199661,46248,13328,1158,0,0
2020-11-13,Wales,67149,2270,1060,67,0,0
2020-11-13,Scotland,81121,3481,1228,96,0,0
2020-11-13,Northern Ireland,44671,845,623,34,0,0
2020-11-14,England,1215951,46613,13399,1162,0,0
2020-11-14,Wales,67778,2289,1080,72,0,0
2020-11-14,Scotland,82026,3522,1198,92,0,0
2020-11-14,Northern Ireland,45070,858,625,39,0,0
2020-11-15,England,1230372,46998,13886,1194,0,0
2020-11-15,Wales,68405,2314,1104,63,0,0
2020-11-15,Scotland,82844,3557,1241,100,0,0
2020-11-15,Northern Ireland,45436,871,636,40,0,0
2020-11-16,England,1254507,47358,14313,1198,0,0
2020-11-16,Wales,69398,2337,1127,58,0,0
2020-11-16,Scotland,84122,3590,1227,98,0,0
2020-11-16,Northern Ireland,45981,880,649,37,0,0
2020-11-17,England,1275183,47726,14411,1228,0,0
2020-11-17,Wales,70439,2366,1143,62,0,0
2020-11-17,Scotland,85349,3626,1250,95,0,0
2020-11-17,Northern Ireland,46524,891,638,35,0,0
2020-11-18,England,1293732,48167,14490,1242,0,0
2020-11-18,Wales,71426,2384,1121,63,0,0
2020-11-18,Scotland,86464,3650,1241,88,0,0
2020-11-18,Northern Ireland,46953,901,637,37,0,0
2020-11-19,England,1309529,48568,14479,1241,0,0
2020-11-19,Wales,72346,2410,1140,68,0,0
2020-11-19,Scotland,87449,3676,1212,85,0,0
2020-11-19,Northern Ireland,47292,914,631,32,0,0
2020-11-20,England,1324489,48962,14236,1241,0,0
2020-11-20,Wales,73282,2431,1100,64,0,0
2020-11-20,Scotland,88310,3705,1234,89,0,0
2020-11-20,Northern Ireland,47635,927,617,28,0,0
2020-11-21,England,1335295,49363,14118,1248,0,0
2020-11-21,Wales,73962,2459,1125,68,0,0
2020-11-21,Scotland,89074,3738,1194,100,0,0
2020-11-21,Northern Ireland,47918,935,629,31,0,0
2020-11-22,England,1345511,49773,14354,1259,0,0
2020-11-22,Wales,74679,2486,1105,72,0,0
2020-11-22,Scotland,89783,3774,1170,95,0,0
2020-11-22,Northern Ireland,48171,941,638,28,0,0
2020-11-23,England,1361983,50174,14712,1299,0,0
2020-11-23,Wales,75709,2511,1150,74,0,0
2020-11-23,Scotland,90941,3805,1208,84,0,0
2020-11-23,Northern Ireland,48535,949,614,30,0,0
2020-11-24,England,1376247,50584,14506,1306,0,0
2020-11-24,Wales,76802,2529,1114,70,0,0
2020-11-24,Scotland,91937,3835,1197,84,0,0
2020-11-24,Northern Ireland,48859,956,610,29,0,0
2020-11-25,England,1390401,51013,14240,1300,0,0
2020-11-25,Wales,78138,2546,1128,66,0,0
2020-11-25,Scotland,92869,3867,1156,84,0,0
2020-11-25,Northern Ireland,49250,966,611,30,0,0
2020-11-26,England,1402860,51387,13908,1264,0,0
2020-11-26,Wales,79298,2576,1134,69,0,0
2020-11-26,Scotland,93676,3890,1125,90,0,0
2020-11-26,Northern Ireland,49585,974,598,33,0,0
2020-11-27,England,1415320,51756,13754,1242,0,0
2020-11-27,Wales,80333,2602,1129,65,0,0
2020-11-27,Scotland,94414,3914,1099,80,0,0
2020-11-27,Northern Ireland,49907,985,592,30,0,0
2020-11-28,England,1424667,52143,13208,1204,0,0
2020-11-28,Wales,81177,2634,1106,68,0,0
2020-11-28,Scotland,94986,3955,1074,77,0,0
2020-11-28,Northern Ireland,50230,996,600,29,0,0
2020-11-29,England,1433734,52547,13521,1214,0,0
2020-11-29,Wales,82143,2660,1125,68,0,0
2020-11-29,Scotland,95544,3983,1049,76,0,0
2020-11-29,Northern Ireland,50490,1004,621,29,0,0
2020-11-30,England,1448961,52912,13756,1185,0,0
2020-11-30,Wales,83648,2677,1151,68,0,0
2020-11-30,Scotland,96520,4015,1041,75,0,0
2020-11-30,Northern Ireland,50979,1016,620,29,0,0
2020-12-01,England,1462692,53259,13507,1182,0,0
2020-12-01,Wales,85257,2696,1171,70,0,0
2020-12-01,Scotland,97455,4042,1021,70,0,0
2020-12-01,Northern Ireland,51388,1023,616,29,0,0
2020-12-02,England,1476354,53596,13212,1149,0,0
2020-12-02,Wales,86908,2718,1180,69,0,0
2020-12-02,Scotland,98407,4062,991,68,0,0
2020-12-02,Northern Ireland,51799,1031,597,29,0,0
2020-12-03,England,1489116,54004,12896,1094,0,0
2020-12-03,Wales,88711,2745,1187,71,0,0
2020-12-03,Scotland,99214,4098,982,69,0,0
2020-12-03,Northern Ireland,52287,1037,596,27,0,0
2020-12-04,England,1502181,54418,12987,1113,0,0
2020-12-04,Wales,90412,2772,1175,72,0,0
2020-12-04,Scotland,99864,4127,965,65,0,0
2020-12-04,Northern Ireland,52705,1044,603,24,0,0
2020-12-05,England,1512483,54763,12968,1086,0,0
2020-12-05,Wales,91945,2792,1167,73,0,0
2020-12-05,Scotland,100531,4146,945,64,0,0
2020-12-05,Northern Ireland,53096,1056,611,24,0,0
2020-12-06,England,1523519,55120,13189,1087,0,0
2020-12-06,Wales,93642,2817,1199,76,0,0
2020-12-06,Scotland,101174,4175,951,62,0,0
2020-12-06,Northern Ireland,53451,1067,624,24,0,0
2020-12-07,England,1541182,55480,13616,1109,0,0
2020-12-07,Wales,96153,2837,1208,82,0,0
2020-12-07,Scotland,102129,4204,974,59,0,0
2020-12-07,Northern Ireland,53907,1084,620,21,0,0
2020-12-08,England,1558119,55856,13629,1118,16161,7975
2020-12-08,Wales,98754,2862,1231,77,0,0
2020-12-08,Scotland,103177,4232,983,57,1907,
2020-12-08,Northern Ireland,54386,1091,637,20,0,0
2020-12-09,England,1575863,56232,13467,1094,25726,8120
2020-12-09,Wales,101446,2887,1280,75,0,0
2020-12-09,Scotland,104192,4255,972,50,5718,
2020-12-09,Northern Ireland,54844,1100,615,24,0,0
2020-12-10,England,1594713,56612,13796,1110,37472,8239
2020-12-10,Wales,104110,2920,1328,83,0,0
2020-12-10,Scotland,105096,4279,984,52,10606,
2020-12-10,Northern Ireland,55342,1113,618,22,0,0
2020-12-11,England,1614890,57012,13901,1117,49848,8322
2020-12-11,Wales,106921,2946,1385,82,0,0
2020-12-11,Scotland,105971,4299,999,53,15837,
2020-12-11,Northern Ireland,55869,1122,603,23,0,0
2020-12-12,England,1631158,57390,13927,1087,60306,8347
2020-12-12,Wales,109207,2979,1370,81,0,0
2020-12-12,Scotland,106652,4322,994,52,17952,
2020-12-12,Northern Ireland,56222,1129,621,23,0,0
2020-12-13,England,1649567,57758,14460,1123,66400,8378
2020-12-13,Wales,111941,3001,1425,87,8257,
2020-12-13,Scotland,107371,4348,1015,47,19046,
2020-12-13,Northern Ireland,56626,1134,641,24,3623,
2020-12-14,England,1679586,58173,15053,1127,78448,8531
2020-12-14,Wales,115479,3031,1529,91,8257,
2020-12-14,Scotland,108453,4379,1012,46,24510,
2020-12-14,Northern Ireland,57184,1140,655,24,3623,
2020-12-15,England,1709238,58564,15031,1159,134730,8649
2020-12-15,Wales,118661,3064,1525,98,8257,
2020-12-15,Scotland,109484,4411,996,45,31493,
2020-12-15,Northern Ireland,57697,1146,667,24,3623,
2020-12-16,England,1739888,58918,15465,1163,225777,8803
2020-12-16,Wales,121800,3098,1513,103,8257,
2020-12-16,Scotland,110512,4442,1031,49,38231,
2020-12-16,Northern Ireland,58307,1159,665,25,3623,
2020-12-17,England,1770048,59359,15741,1188,316599,8976
2020-12-17,Wales,124576,3146,1573,102,8257,
2020-12-17,Scotland,111425,4478,1012,50,44815,
2020-12-17,Northern Ireland,58896,1173,647,26,3623,
2020-12-18,England,1802474,59795,15866,1190,390055,9132
2020-12-18,Wales,127113,3194,1585,98,8257,
2020-12-18,Scotland,112346,4501,1032,50,52514,
2020-12-18,Northern Ireland,59431,1183,637,26,3623,
2020-12-19,England,1824670,60210,16183,1239,475098,9149
2020-12-19,Wales,129283,3228,1605,97,8257,
2020-12-19,Scotland,113094,4528,1033,53,55762,
2020-12-19,Northern Ireland,59907,1198,645,23,3623,
2020-12-20,England,1854226,60640,16633,1267,550282,9168
2020-12-20,Wales,131492,3263,1652,93,24056,
2020-12-20,Scotland,113907,4557,1061,58,58099,
2020-12-20,Northern Ireland,60395,1210,661,24,16068,
2020-12-21,England,1897672,61138,17709,1327,612054,9247
2020-12-21,Wales,134235,3300,1683,102,24056,
2020-12-21,Scotland,115211,4582,1078,59,66764,
2020-12-21,Northern Ireland,61094,1227,666,24,16068,
2020-12-22,England,1939413,61629,18063,1339,694397,9308
2020-12-22,Wales,136940,3335,1727,107,24056,
2020-12-22,Scotland,116541,4610,1045,60,77441,
2020-12-22,Northern Ireland,61793,1237,656,23,16068,
2020-12-23,England,1977796,62112,17834,1374,771227,9339
2020-12-23,Wales,139383,3369,1720,102,24056,
2020-12-23,Scotland,117856,4645,1025,56,86624,
2020-12-23,Northern Ireland,62588,1252,646,22,16068,
2020-12-24,England,2007083,62602,18227,1427,797666,9343
2020-12-24,Wales,140856,3414,1712,102,24056,
2020-12-24,Scotland,118874,4681,1008,56,89053,
2020-12-24,Northern Ireland,63202,1267,633,22,16068,
2020-12-25,England,2020009,63143,17701,1437,797938,9346
2020-12-25,Wales,141498,3447,1597,110,24056,
2020-12-25,Scotland,119390,4716,973,47,89063,
2020-12-25,Northern Ireland,63537,1274,650,22,16068,
2020-12-26,England,2057471,63715,18350,1498,799736,9352
2020-12-26,Wales,143391,3490,1716,110,24056,
2020-12-26,Scotland,120440,4750,985,52,89069,
2020-12-26,Northern Ireland,64242,1284,682,22,16068,
2020-12-27,England,2100721,64300,19277,1556,804720,9353
2020-12-27,Wales,145886,3519,1782,119,36551,
2020-12-27,Scotland,122122,4784,993,54,89419,
2020-12-27,Northern Ireland,65335,1298,715,22,31016,
2020-12-28,England,2141567,64894,20426,1641,813801,9362
2020-12-28,Wales,148242,3568,1843,127,36551,
2020-12-28,Scotland,123931,4815,1040,56,90873,
2020-12-28,Northern Ireland,66733,1306,743,23,31016,
2020-12-29,England,2215625,65474,21787,1728,858467,11598
2020-12-29,Wales,151805,3609,1892,122,36551,
2020-12-29,Scotland,127068,4842,1092,65,97795,8
2020-12-29,Northern Ireland,69065,1317,781,24,31016,
2020-12-30,England,2279868,66103,22713,1854,960351,15845
2020-12-30,Wales,154503,3659,1901,119,36551,
2020-12-30,Scotland,130042,4874,1133,69,104696,31
2020-12-30,Northern Ireland,71311,1330,807,24,31016,
2020-12-31,England,2327691,66756,22728,1899,1044849,20570
2020-12-31,Wales,156512,3710,1880,126,36551,
2020-12-31,Scotland,132421,4918,1174,70,108413,41
2020-12-31,Northern Ireland,73046,1340,799,27,31016,
2021-01-01,England,2356570,67401,22534,1940,1068532,21658
2021-01-01,Wales,157726,3768,1838,122,36551,
2021-01-01,Scotland,133582,4953,1189,73,108452,42
2021-01-01,Northern Ireland,74274,1353,832,27,31016,
2021-01-02,England,2411998,68073,23557,2017,1097693,26300
2021-01-02,Wales,159819,3802,1937,136,36551,
2021-01-02,Scotland,135795,4995,1212,78,108464,50
2021-01-02,Northern Ireland,76194,1367,859,25,31016,
2021-01-03,England,2462662,68729,24957,2181,1113969,30038
2021-01-03,Wales,161630,3855,1937,136,50756,
2021-01-03,Scotland,138016,5037,1246,81,108692,50
2021-01-03,Northern Ireland,77833,1379,897,22,40685,
2021-01-04,England,2533582,69488,26626,2310,1141696,39299
2021-01-04,Wales,164289,3892,1966,138,50756,
2021-01-04,Scotland,140399,5074,1282,83,109982,60
2021-01-04,Northern Ireland,79843,1392,905,29,40685,
2021-01-05,England,2593181,70311,26467,2378,1199144,83530
2021-01-05,Wales,166675,3931,1964,140,50756,
2021-01-05,Scotland,143453,5114,1347,93,117977,977
2021-01-05,Northern Ireland,81441,1399,912,34,40685,
2021-01-06,England,2645933,71140,27727,2550,1286431,159094
2021-01-06,Wales,168668,3979,1914,139,50756,
2021-01-06,Scotland,146003,5164,1384,95,127134,1999
2021-01-06,Northern Ireland,82930,1410,925,37,40685,
2021-01-07,England,2694065,72031,28246,2654,1479350,233318
2021-01-07,Wales,170335,4020,1940,143,50756,
2021-01-07,Scotland,148204,5208,1467,100,137384,2332
2021-01-07,Northern Ireland,84117,1431,934,32,40685,
2021-01-08,England,2737559,72923,29346,2814,1715197,289847
2021-01-08,Wales,171933,4065,1936,146,50756,
2021-01-08,Scotland,150030,5250,1530,102,148225,2731
2021-01-08,Northern Ireland,85304,1441,970,36,40685,
2021-01-09,England,2773978,73854,29462,2860,1916495,349673
2021-01-09,Wales,173075,4099,1975,143,50756,
2021-01-09,Scotland,151529,5288,1596,109,154317,2966
2021-01-09,Northern Ireland,86279,1461,1003,33,40685,
2021-01-10,England,2807727,74838,30758,2963,2021239,392120
2021-01-10,Wales,174251,4139,1983,144,92482,79
2021-01-10,Scotland,152954,5347,1598,123,157019,2978
2021-01-10,Northern Ireland,87103,1477,1056,34,78005,13949
2021-01-11,England,2861246,75845,32070,3055,2129382,407633
2021-01-11,Wales,175987,4193,1970,145,92482,97
2021-01-11,Scotland,155046,5395,1664,126,168414,3123
2021-01-11,Northern Ireland,88348,1500,1051,37,78005,15288
2021-01-12,England,2907214,76940,32202,3175,2296547,417846
2021-01-12,Wales,177588,4241,2009,150,92482,108
2021-01-12,Scotland,157037,5446,1717,133,183917,3296
2021-01-12,Northern Ireland,89435,1519,1057,38,78005,17840
2021-01-13,England,2949517,78046,32689,3307,2537193,424118
2021-01-13,Wales,179052,4284,1949,145,92482,121
2021-01-13,Scotland,158753,5497,1794,134,200156,3552
2021-01-13,Northern Ireland,90461,1538,1059,40,78005,19010
2021-01-14,England,2989176,79140,32925,3351,2810645,427817
2021-01-14,Wales,180365,4338,1881,135,92482,129
2021-01-14,Scotland,160382,5556,1840,142,216676,3749
2021-01-14,Northern Ireland,91333,1564,1050,44,78005,19264
2021-01-15,England,3027054,80245,33362,3464,3126425,430103
2021-01-15,Wales,181579,4380,1872,137,92482,129
2021-01-15,Scotland,161920,5614,1881,141,232630,3959
2021-01-15,Northern Ireland,92154,1588,1022,47,78005,19474
2021-01-16,England,3055466,81420,32923,3525,3400734,431385
2021-01-16,Wales,182584,4420,1860,139,92482,129
2021-01-16,Scotland,163098,5690,1893,145,252498,4094
2021-01-16,Northern Ireland,92808,1608,1043,45,78005,20174
2021-01-17,England,3082442,82594,33352,3533,3543831,432171
2021-01-17,Wales,183411,4446,1853,141,160338,201
2021-01-17,Scotland,164299,5733,1918,147,256895,4171
2021-01-17,Northern Ireland,93396,1637,1050,50,125717,21016
2021-01-18,England,3124378,83767,34336,3570,3688428,433150
2021-01-18,Wales,184809,4489,1931,149,160338,265
2021-01-18,Scotland,166043,5797,1959,146,274111,4450
2021-01-18,Northern Ireland,94276,1658,1032,51,125717,21579
2021-01-19,England,3161434,85022,34015,3603,3971858,434484
2021-01-19,Wales,185890,4515,1840,137,160338,370
2021-01-19,Scotland,167597,5867,1989,150,298154,4759
2021-01-19,Northern Ireland,95111,1677,1006,57,125717,21960
2021-01-20,England,3194113,86201,33886,3603,4277283,436138
2021-01-20,Wales,186862,4553,1867,137,160338,396
2021-01-20,Scotland,169179,5933,2003,156,322586,5131
2021-01-20,Northern Ireland,95864,1696,987,57,125717,22326
2021-01-21,England,3223746,87340,33235,3607,4621264,437688
2021-01-21,Wales,187771,4587,1832,134,160338,415
2021-01-21,Scotland,170423,5989,2004,161,345161,5395
2021-01-21,Northern Ireland,96580,1707,992,58,125717,22510
2021-01-22,England,3251487,88467,33412,3727,5071472,438406
2021-01-22,Wales,188543,4626,1823,136,160338,469
2021-01-22,Scotland,171654,6057,2053,161,367432,5908
2021-01-22,Northern Ireland,97166,1720,974,52,125717,22660
2021-01-23,England,3271913,89537,32614,3731,5515963,439051
2021-01-23,Wales,189085,4659,1784,130,160338,516
2021-01-23,Scotland,172594,6110,2026,159,392621,6141
2021-01-23,Northern Ireland,97603,1740,978,46,125717,22687
2021-01-24,England,3287796,90579,32907,3736,5699886,439583
2021-01-24,Wales,189482,4693,1816,130,286177,543
2021-01-24,Scotland,173456,6180,2010,157,400502,6317
2021-01-24,Northern Ireland,98015,1753,1001,54,159642,22713
2021-01-25,England,3315768,91656,32938,3694,5883540,440174
2021-01-25,Wales,190332,4720,1832,137,286177,581
2021-01-25,Scotland,174782,6232,2016,151,421028,6889
2021-01-25,Northern Ireland,98604,1768,974,50,159642,22795
2021-01-26,England,3340978,92625,32337,3634,6102857,440713
2021-01-26,Wales,191064,4757,1809,130,286177,639
2021-01-26,Scotland,175964,6282,2010,149,444375,7542
2021-01-26,Northern Ireland,99210,1780,949,48,159642,22910
2021-01-27,England,3364877,93639,30846,3602,6330538,441358
2021-01-27,Wales,191767,4779,1745,134,286177,674
2021-01-27,Scotland,177082,6343,2016,145,471869,7797
2021-01-27,Northern Ireland,99793,1800,910,56,159642,23927
2021-01-28,England,3387400,94660,30333,3585,6655392,442577
2021-01-28,Wales,192425,4808,1722,134,286177,717
2021-01-28,Scotland,178199,6389,1983,142,497651,8088
2021-01-28,Northern Ireland,100268,1816,875,57,159642,24070
2021-01-29,England,3407762,95607,29359,3506,7116120,444907
2021-01-29,Wales,193025,4850,1686,128,286177,750
2021-01-29,Scotland,179164,6448,1958,144,522921,8661
2021-01-29,Northern Ireland,100774,1839,848,54,159642,24146
2021-01-30,England,3423286,96440,28571,3486,7564766,447284
2021-01-30,Wales,193512,4872,1643,122,286177,786
2021-01-30,Scotland,179945,6492,1952,142,548611,8874
2021-01-30,Northern Ireland,101149,1853,853,56,159642,24323
2021-01-31,England,3437424,97252,28112,3366,7837468,449714
2021-01-31,Wales,193977,4894,1678,122,439368,841
2021-01-31,Scotland,180755,6540,1941,143,555203,8925
2021-01-31,Northern Ireland,101519,1865,858,56,221809,24612
2021-02-01,England,3458189,98064,28539,3414,8092490,451130
2021-02-01,Wales,194589,4923,1638,113,439368,1066
2021-02-01,Scotland,181859,6583,1958,143,585357,9565
2021-02-01,Northern Ireland,102010,1880,828,56,221809,24882
2021-02-02,England,3476383,98828,27397,3324,8380793,452481
2021-02-02,Wales,195186,4956,1638,113,439368,1160
2021-02-02,Scotland,182910,6627,1934,140,621191,10041
2021-02-02,Northern Ireland,102434,1893,800,58,221809,25155
2021-02-03,England,3494331,99614,26374,3328,8734394,454881
2021-02-03,Wales,195765,4983,1598,109,439368,1216
2021-02-03,Scotland,183849,6675,1865,131,662883,10387
2021-02-03,Northern Ireland,102882,1898,770,60,221809,25539
2021-02-04,England,3511048,100268,25334,3275,9114699,457745
2021-02-04,Wales,196266,5005,1544,107,439368,1635
2021-02-04,Scotland,184750,6707,1812,127,709796,11063
2021-02-04,Northern Ireland,103256,1912,726,63,221809,26047
2021-02-05,England,3525510,100948,24402,3217,9504590,459676
2021-02-05,Wales,196767,5028,1507,104,439368,2471
2021-02-05,Scotland,185690,6751,1794,123,756873,11950
2021-02-05,Northern Ireland,103661,1921,683,61,221809,26531
2021-02-06,England,3536461,101561,23042,3099,9966986,460352
2021-02-06,Wales,197126,5055,1470,98,439368,2606
2021-02-06,Scotland,186400,6801,1729,117,808444,12225
2021-02-06,Northern Ireland,103961,1934,676,59,221809,27207
2021-02-07,England,3546918,102130,22991,3047,10186531,460781
2021-02-07,Wales,197410,5073,1424,90,621426,2792
2021-02-07,Scotland,187056,6843,1710,108,833336,12354
2021-02-07,Northern Ireland,104228,1942,678,57,303478,27463
2021-02-08,England,3561288,102744,23020,2980,10416055,461894
2021-02-08,Wales,197902,5090,1413,88,621426,3491
2021-02-08,Scotland,188048,6883,1672,108,887911,13717
2021-02-08,Northern Ireland,104568,1951,642,54,303478,27589
2021-02-09,England,3573984,103286,22067,2911,10713780,464459
2021-02-09,Wales,198366,5108,1392,84,621426,3687
2021-02-09,Scotland,188808,6932,1618,112,944110,14461
2021-02-09,Northern Ireland,104873,1954,615,57,303478,27772
2021-02-10,England,3586256,103831,20926,2872,11039435,468875
2021-02-10,Wales,198814,5128,1366,90,621426,3795
2021-02-10,Scotland,189656,6969,1542,113,1006112,14917
2021-02-10,Northern Ireland,105204,1962,586,57,303478,28137
2021-02-11,England,3597893,104344,19983,2780,11421741,473313
2021-02-11,Wales,199191,5144,1371,94,621426,4010
2021-02-11,Scotland,190503,7004,1499,109,1066590,15431
2021-02-11,Northern Ireland,105482,1974,561,53,303478,28552
2021-02-12,England,3608879,104804,19009,2688,11843736,477498
2021-02-12,Wales,199599,5169,1317,89,621426,4224
2021-02-12,Scotland,191410,7045,1472,115,1123808,16040
2021-02-12,Northern Ireland,105754,1983,529,51,303478,28937
2021-02-13,England,3616904,105239,17694,2592,12274247,479815
2021-02-13,Wales,199880,5188,1302,88,621426,4573
2021-02-13,Scotland,191954,7077,1449,110,1176662,16430
2021-02-13,Northern Ireland,105939,1991,528,52,303478,28976
2021-02-14,England,3624684,105679,17787,2611,12456121,480617
2021-02-14,Wales,200168,5209,1294,85,793346,5402
2021-02-14,Scotland,192637,7109,1443,104,1205418,16660
2021-02-14,Northern Ireland,106182,1996,533,51,397243,29005
2021-02-15,England,3637637,106141,17730,2577,12654396,482337
2021-02-15,Wales,200620,5227,1312,77,793346,7251
2021-02-15,Scotland,193605,7143,1428,102,1233713,19172
2021-02-15,Northern Ireland,106544,2001,527,49,397243,29201
2021-02-16,England,3648907,106538,17093,2484,12959406,485818
2021-02-16,Wales,201062,5239,1246,79,793346,12988
2021-02-16,Scotland,194525,7169,1383,100,1264044,22268
2021-02-16,Northern Ireland,106853,2013,496,45,397243,29476
2021-02-17,England,3659326,106924,16458,2393,13373908,490765
2021-02-17,Wales,201435,5252,1199,77,793346,19342
2021-02-17,Scotland,195353,7197,1317,99,1296395,25654
2021-02-17,Northern Ireland,107175,2018,478,45,397243,30012
2021-02-18,England,3669630,107293,15633,2316,13766432,495929
2021-02-18,Wales,201778,5263,1165,82,793346,25433
2021-02-18,Scotland,196234,7232,1261,95,1325310,29969
2021-02-18,Northern Ireland,107441,2024,466,42,397243,30381
2021-02-19,England,3678876,107609,15018,2251,14081843,500551
2021-02-19,Wales,202087,5281,1171,79,793346,32002
2021-02-19,Scotland,197127,7278,1222,98,1350489,34160
2021-02-19,Northern Ireland,107721,2026,452,41,397243,30753
2021-02-20,England,3686037,107913,14316,2142,14389462,503493
2021-02-20,Wales,202354,5296,1122,76,793346,37773
2021-02-20,Scotland,197792,7306,1154,98,1369640,35968
2021-02-20,Northern Ireland,107941,2031,453,42,397243,30807
2021-02-21,England,3693069,108200,14142,2122,14499906,505951
2021-02-21,Wales,202628,5311,1137,68,868125,42752
2021-02-21,Scotland,198402,7326,1132,99,1382791,37625
2021-02-21,Northern Ireland,108122,2036,449,40,458030,30796
2021-02-22,England,3703347,108442,14137,2072,14644388,511581
2021-02-22,Wales,202964,5324,1149,61,868125,49729
2021-02-22,Scotland,199192,7348,1141,99,1401196,43362
2021-02-22,Northern Ireland,108374,2041,431,41,458030,31077
2021-02-23,England,3711883,108700,13511,1956,14925573,521727
2021-02-23,Wales,203252,5338,1116,61,868125,59279
2021-02-23,Scotland,199885,7364,1076,93,1423616,50153
2021-02-23,Northern Ireland,108620,2043,415,39,458030,31345
2021-02-24,England,3719503,108941,13007,1931,15325199,537136
2021-02-24,Wales,203516,5350,1119,59,868125,69851
2021-02-24,Scotland,200587,7382,1018,93,1450967,56667
2021-02-24,Northern Ireland,108880,2047,393,35,458030,31637
2021-02-25,England,3726438,109163,12449,1866,15762554,554938
2021-02-25,Wales,203741,5364,1057,60,868125,80062
2021-02-25,Scotland,201220,7402,967,89,1477732,62862
2021-02-25,Northern Ireland,109112,2051,379,32,458030,31898
2021-02-26,England,3732322,109360,11781,1808,16210957,571966
2021-02-26,Wales,203943,5377,1023,54,868125,89053
2021-02-26,Scotland,201746,7418,924,80,1502829,69517
2021-02-26,Northern Ireland,109283,2054,352,29,458030,32616
2021-02-27,England,3736576,109557,11090,1747,16587677,587340
2021-02-27,Wales,204082,5389,935,51,868125,96408
2021-02-27,Scotland,202164,7437,898,74,1525200,73691
2021-02-27,Northern Ireland,109421,2056,349,31,458030,32665
2021-02-28,England,3740688,109758,10663,1630,16744294,596715
2021-02-28,Wales,204289,5392,946,45,928213,103819
2021-02-28,Scotland,202595,7446,837,78,1543109,75894
2021-02-28,Northern Ireland,109544,2058,345,30,525400,33197
2021-03-01,England,3746903,109950,10765,1658,16890138,608639
2021-03-01,Wales,204533,5402,971,48,933485,111716
2021-03-01,Scotland,203150,7466,824,71,1566192,81346
2021-03-01,Northern Ireland,109722,2060,337,29,537389,35370
2021-03-02,England,3752854,110108,10121,1556,17061889,636636
2021-03-02,Wales,204770,5415,924,52,942017,124781
2021-03-02,Scotland,203672,7478,784,71,1593765,89490
2021-03-02,Northern Ireland,109931,2062,313,30,545019,37862
2021-03-03,England,3758159,110234,9594,1507,17290408,680797
2021-03-03,Wales,204979,5421,891,42,951540,139445
2021-03-03,Scotland,204168,7489,750,69,1620034,97663
2021-03-03,Northern Ireland,110093,2066,291,29,556721,40139
2021-03-04,England,3763170,110364,9092,1454,17610983,725052
